,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text
48744,673,3m,I met up with an old friend for lunch.  It was so cool to catch up with him.  I missed talking to him.,I met up with an old friend for lunch.  It was so cool to catch up with him.  I missed talking to him.,True,3,bonding,bonding,59231,catch cool friend lunch met missed talked
48748,673,3m,I recently bought a Nintendo Switch.  I had a lot of fun playing it.,I recently bought a Nintendo Switch.  I had a lot of fun playing it.,True,2,leisure,leisure,68557,bought fun nintendo played recently switch
48752,673,3m,I tried making a new recipe.  It was so good!  I liked it and the dish tasted really good.,I tried making a new recipe.  It was so good!  I liked it and the dish tasted really good.,True,3,achievement,achievement,75252,dish recipe tasted
48758,673,24h,I went to the doctor today for a checkup.  I was very pleased to find that nothing is wrong.,I went to the doctor today for a checkup.  I was very pleased to find that nothing is wrong.,True,2,achievement,achievement,93219,checkup doctor pleased wrong
48816,5567,24h,My son told me a funny story about his experience at the recreation center.,My son told me a funny story about his experience at the recreation center.,True,1,affection,affection,11200,center experience funny recreate son story told
48819,9895,24h,Work problems were resolved.,Work problems were resolved.,True,1,achievement,achievement,11201,resolved
48841,778,24h,Not getting bills in the mail made me happy yesterday.,Not getting bills in the mail made me happy yesterday.,True,1,enjoy_the_moment,enjoy_the_moment,27103,bill mail
48842,778,3m,My daughter turned 5 years old.,My daughter turned 5 years old.,True,1,affection,affection,32214,daughter
48846,778,3m,We got to take a vacation around our home state during my daughter's Spring Break and husband got off too.,We got to take a vacation around our home state during my daughter's Spring Break and husband got off too.,True,1,affection,affection,48039,break daughter home husband spring vacation
48851,778,3m,Spending time with daughter coloring was nice.,Spending time with daughter coloring was nice.,True,1,affection,affection,67166,color daughter nice spend time
48853,778,3m,Making more money than I thought I would was nice.,Making more money than I thought I would was nice.,True,1,achievement,achievement,69147,money nice
48870,1656,24h,"A friend and I went out for a delicious lunch and a funny, enjoyable movie.","A friend and I went out for a delicious lunch and a funny, enjoyable movie.",True,1,bonding,bonding,28423,delicious enjoyed friend funny lunch movie
48896,265,24h,My husband and my daughter worked on her car together.,My husband and my daughter worked on her car together.,True,1,affection,affection,10219,car daughter husband
48905,265,24h,Enjoyed watching basketball and eating pizza with my husband last night.,Enjoyed watching basketball and eating pizza with my husband last night.,True,1,affection,affection,19236,basketball eat enjoyed husband night pizza watched
48909,265,24h,Talked to my best friend on the phone.,Talked to my best friend on the phone.,True,1,bonding,bonding,25831,friend phone talked
48913,265,3m,"I got the sunroom decorated, and I love how it turned out.","I got the sunroom decorated, and I love how it turned out.",True,1,achievement,achievement,36860,decorated love sunroom
48920,265,3m,Attending a concert with the family.,Attending a concert with the family.,True,1,affection,affection,61119,attended concert family
48933,265,24h,Having a good day for sales at the store.,Having a good day for sales at the store.,True,1,achievement,achievement,88414,day sale store
48936,265,24h,Having a good sales day at work made me happy.,Having a good sales day at work made me happy.,True,1,achievement,achievement,91930,day sale
48945,4679,3m,I got a really good deal on a refurbished laptop.,I got a really good deal on a refurbished laptop.,True,1,achievement,achievement,41657,deal laptop refurbished
48957,379,24h,Just received the rent check early from my tenant.,Just received the rent check early from my tenant.,True,1,achievement,achievement,25238,check received rent tenant
48960,379,24h,"At the library parking lot this morning, I drove too much forward in the parking space and the bottom front of the car scraped over the concrete wheel stop. So happy no damage.","At the library parking lot this morning, I drove too much forward in the parking space and the bottom front of the car scraped over the concrete wheel stop. So happy no damage.",True,2,achievement,achievement,28916,bottom car concrete damage drove forward front library morning park park scrape space stopped wheels
48963,379,3m,"In February my elderly mother's long-awaited thyroglobulin test came back normal, no cancer.","In February my elderly mother's long-awaited thyroglobulin test came back normal, no cancer.",True,1,affection,affection,35202,cancer elderly february longawaited mother normal test thyroglobulin
48973,379,3m,"Friday afternoon I went to the park and hiked up and down a steep hill to get back in shape. It felt invigorating. The weather was perfect, and the view on top was spectacular.","Friday afternoon I went to the park and hiked up and down a steep hill to get back in shape. It felt invigorating. The weather was perfect, and the view on top was spectacular.",True,3,nature,nature,53650,afternoon friday hike hill invigorating park perfect shape spectacular steep top view weather
48976,379,3m,"On Saturday I bought one of my favorite songs on Google Play. It's ""Sharp Dressed Man"" by ZZ Top. I've been listening repeatedly ever since.","On Saturday I bought one of my favorite songs on Google Play. It's ""Sharp Dressed Man"" by ZZ Top. I've been listening repeatedly ever since.",True,3,leisure,leisure,57049,bought dress favorite google ive listening played repeat saturday sharp song top zz
48985,379,3m,"I just received rent from tenant, on time and no issues with the property.","I just received rent from tenant, on time and no issues with the property.",True,1,achievement,achievement,66112,issues property received rent tenant time
48987,379,3m,I ate an orange after lunch today. It was SOOOOOOO juicy and SWEEEEEEEET that I can't even describe it.,I ate an orange after lunch today. It was SOOOOOOO juicy and SWEEEEEEEET that I can't even describe it.,True,2,enjoy_the_moment,enjoy_the_moment,68139,ate describe juicy lunch orange sooooooo sweeeeeeeet
48990,379,3m,"Senate Judiciary Committee today sent a letter to McCabe requesting all Comey memos related to Trump AND Obama, as well as Lynch and Yates. This whole thing was a trap set up by Trump. It's beautiful.","Senate Judiciary Committee today sent a letter to McCabe requesting all Comey memos related to Trump AND Obama, as well as Lynch and Yates. This whole thing was a trap set up by Trump. It's beautiful.",True,3,enjoy_the_moment,enjoy_the_moment,71173,beautiful comey committee judiciary letter lynch mccabe memo obama relatives request senate set trapped trump trump yates
49007,13326,24h,"I participated in a yoga class that left me feeling string, centered, and connected.","I participated in a yoga class that left me feeling string, centered, and connected.",True,1,exercise,exercise,10222,center class connected feel left participated string yoga
49052,8886,24h,I rode my scooter to the park.,I rode my scooter to the park.,True,1,leisure,leisure,10229,park rode scooter
49053,8886,24h,My Mom made brownies,My Mom made brownies,True,1,affection,affection,11223,brownies mom
49180,1484,3m,I  spent two hours on the phone with my sister yesterday- she is the only family emember who lives in another state.,I  spent two hours on the phone with my sister yesterday- she is the only family remember who lives in another state.,False,1,affection,affection,77749,family hours live phone remember sister spent
49181,1484,24h,"I was able to enjoy a nice, made-from-scratch dinner.","I was able to enjoy a nice, made-from-scratch dinner.",True,1,leisure,achievement,81384,dinner enjoyed madefromscratch nice
49207,630,24h,"I talked to a friend online last night. I'd gotten pretty secluded while married to my ex, and it's nice to be somewhat social again.","I talked to a friend online last night. I'd gotten pretty secluded while married to my ex, and it's nice to be somewhat social again.",True,2,bonding,bonding,27079,friend id married nice night online pretty secluded social talked
49223,630,3m,"My ex was home last night and didn't go to his girlfriend's house. Though I don't care if he's there, I slept well for the first time in a week. I guess I just got used to him being around.","My ex was home last night and didn't go to his girlfriend's house. Though I don't care if he's there, I slept well for the first time in a week. I guess I just got used to him being around.",True,3,affection,affection,63637,care didnt dont girlfriend guess hes home house night slept time
49224,630,3m,"I heard from someone I've been casually dating. I don't think it's love, but the attention is nice.","I heard from someone I've been casually dating. I don't think it's love, but the attention is nice.",True,2,bonding,bonding,64631,attention casual date dont heard ive love nice
49235,630,24h,"My daughter and I had a family session with her counselor today, and she seems to be making progress.","My daughter and I had a family session with her counselor today, and she seems to be making progress.",True,1,affection,affection,84417,counselor daughter family progress session
49237,630,24h,"I went shopping and was able to get out of the house a while yesterday. Though it rained, I had a good time because I was careful with my money, didn't spend a lot, still got everything I needed, and had plenty for a nice lunch.","I went shopping and was able to get out of the house a while yesterday. Though it rained, I had a good time because I was careful with my money, didn't spend a lot, still got everything I needed, and had plenty for a nice lunch.",True,2,leisure,leisure,86403,care didnt house lunch money nice plenty rain shopping spend time
49238,630,24h,"I had a nice chat with my ex and his girlfriend. We're getting along, and that's a nice change.","I had a nice chat with my ex and his girlfriend. We're getting along, and that's a nice change.",True,2,bonding,affection,87493,change chat girlfriend nice nice
49241,630,24h,"I had an awesome, uninterrupted, date with my new guy and it was awesome. We talked and chilled and I liked it a lot.","I had an awesome, uninterrupted, date with my new guy and it was awesome. We talked and chilled and I liked it a lot.",True,2,affection,affection,93944,awesome awesome chill date guy talked uninterrupted
49413,474,24h,I am suppose to visit my daughter and her 7 children tomorrow and something usually comes up on her end where I cannot visit.  She texted me earlier that they do have plans for tomorrow but I am still welcome to come out and visit!,I am suppose to visit my daughter and her 7 children tomorrow and something usually comes up on her end where I cannot visit.  She texted me earlier that they do have plans for tomorrow but I am still welcome to come out and visit!,True,2,affection,affection,17330,children daughter earlier planned supposed text tomorrow tomorrow visit visit visit
49432,474,3m,My favorite tv show is on tonight!!,My favorite tv show is on tonight!!,True,2,leisure,leisure,50412,favorite tonight tv
49445,474,3m,"I am a supervisor at a retail store.  Today the only cashier that was scheduled to come in at 3 pm never showed up.  I was there alone, cashiering, which isn't my job.  Was I happy when the scheduled 6pm cashier showed up!","I am a supervisor at a retail store.  Today the only cashier that was scheduled to come in at 3 pm never showed up.  I was there alone, cashiering, which isn't my job.  Was I happy when the scheduled 6pm cashier showed up!",True,4,enjoy_the_moment,enjoy_the_moment,67077,cashier cashier cashier isnt job pm pm retail schedule schedule store supervisor
49446,474,3m,I heard from all 3 of my children on mother's day.,I heard from all 3 of my children on mother's day.,True,1,affection,affection,68068,children day heard mother
49447,474,3m,I was happy to see this hit up again! always makes me smile to recap happy moments.,I was happy to see this hit up again! always makes me smile to recap happy moments.,True,2,enjoy_the_moment,enjoy_the_moment,69058,hit makes moment recap smile
49448,474,3m,This hit appeared again today! Put a huge smile on my face to think of stuff that makes me happy!,This hit appeared again today! Put a huge smile on my face to think of stuff that makes me happy!,True,2,enjoy_the_moment,enjoy_the_moment,70164,appeared hit huge makes smile stuff
49453,474,3m,I finished a difficult doily that I was crocheting for my sister and the results were awesome,I finished a difficult doily that I was crocheting for my sister and the results were awesome,True,1,achievement,achievement,78078,awesome crochet difficult doily finished results sister
49456,474,24h,"The last small thing that made me surprisingly happy was spending time with my grandma.I went through a phase in my life where I wanted complete autonomy from my family. I felt crushed by the pressures of trying to pursue a career my family wanted from me rather than one I wanted for myself. So, I just wanted to break free from all of them and be as far away as I possibly could, even my grandma whom has been there for me every day for the first 12 years of my life.It wasn't until lately, that I realized the importance of family and how short life can be. My grandma is 96 years old, which means she has a limited time left on this beautiful planet. It made me really sad that I haven't made much effort to really spend time with her ever since she moved to her own home. Instead of spending my weekends with her, I chose to go out with friends, date around, sit at home on the computer browsing new music, and basically just waste my time.This weekend, I decided to change that. I called her and spent the entire day with her. Sunday morning, I came to her house, cooked us some pancakes (her favorite), we went to Temple, just like we did when I was a kid, and then we spent the rest of the day at the mall, browsing the stores. I didn't expect it to make me as happy as I had planned, but it really made my day. I'm really glad I did that and I certainly plan to spend a lot more time with her now.","The last small thing that made me surprisingly happy was spending time with my grandma.I went through a phase in my life where I wanted complete autonomy from my family. I felt crushed by the pressures of trying to pursue a career my family wanted from me rather than one I wanted for myself. So, I just wanted to break free from all of them and be as far away as I possibly could, even my grandma whom has been there for me every day for the first 12 years of my life.It wasn't until lately, that I realized the importance of family and how short life can be. My grandma is 96 years old, which means she has a limited time left on this beautiful planet. It made me really sad that I haven't made much effort to really spend time with her ever since she moved to her own home. Instead of spending my weekends with her, I chose to go out with friends, date around, sit at home on the computer browsing new music, and basically just waste my time.This weekend, I decided to change that. I called her and spent the entire day with her. Sunday morning, I came to her house, cooked us some pancakes (her favorite), we went to Temple, just like we did when I was a kid, and then we spent the rest of the day at the mall, browsing the stores. I didn't expect it to make me as happy as I had planned, but it really made my day. I'm really glad I did that and I certainly plan to spend a lot more time with her now.",True,10,affection,affection,84008,autonomy basically beautiful break browsing browsing called career change chose completed computer cooked crush date day day day day decided didnt effort entire expected family family family favorite free friend glad grandma grandma grandmai havent home home house im importance kids left life life lifeit limited mall means morning moved music pancakes phase planned planned planet possibly pressure pursue realized rest sad short sitting spend spend spend spend spent spent store sunday surprise temple time time time time timethis wasnt waste weekend weekend
49467,1109,24h,I learned about a new application called Discord which lets me communicate with other people online and can replace IRC.,I learned about a new application called Discord which lets me communicate with other people online and can replace IRC.,True,1,achievement,achievement,11269,application called communicate discord irc learned online people replace
49491,1109,24h,I got paid by an app after being uncertain whether it was a scam.,I got paid by an app after being uncertain whether it was a scam.,True,1,achievement,achievement,88976,app paid scam uncertain
49591,4394,24h,I was happy when I got in touch with my brother I'd not spoken to in awhile.,I was happy when I got in touch with my brother I'd not spoken to in awhile.,True,1,affection,affection,11279,awhile brother id spoken touch
49603,1238,24h,I went on a 5mi run through a pretty neighborhood.,I went on a 5mi run through a pretty neighborhood.,True,1,exercise,exercise,17296,mi neighborhood pretty run
49604,1238,24h,I hung out and talked with co-workers.,I hung out and talked with co-workers.,True,1,bonding,bonding,18289,coworker hung talked
49610,1238,24h,"At work before I went home, I had a nice conversation with a coworker","At work before I went home, I had a nice conversation with a coworker",True,1,bonding,bonding,26404,conversation coworker home nice
49611,1238,24h,I had a nice large bowl of ice cream with my family.,I had a nice large bowl of ice cream with my family.,True,1,affection,affection,27842,bowl cream family ice nice
49616,1238,3m,"I spent the morning doing whatever work I wanted, writing.","I spent the morning doing whatever work I wanted, writing.",True,1,leisure,achievement,37324,morning spent writing
49619,1238,3m,"I watched a video on Facebook, of my son doing silly things with tractors.","I watched a video on Facebook, of my son doing silly things with tractors.",True,1,affection,affection,44209,facebook silly son tractor video watched
49750,2554,24h,My daughter played great at her soccer game.,My daughter played great at her soccer game.,True,1,achievement,affection,10298,daughter game played soccer
49755,2554,3m,I started writing a book. it has always been a goal of mine and I really wanted to set my mind to it so I started.,I started writing a book. it has always been a goal of mine and I really wanted to set my mind to it so I started.,True,2,achievement,achievement,45104,book goal mind mine set started started writing
49896,670,3m,"I thought my DVR was broken and all of my shows were lost, but my husband fixed it.","I thought my DVR was broken and all of my shows were lost, but my husband fixed it.",True,1,affection,affection,49370,broken dvr fixed husband lost
49904,670,3m,I found a great birthday present for my husband.,I found a great birthday present for my husband.,True,1,affection,affection,62144,birthday found husband
49910,670,3m,"I went clothes shopping with my daughter, and she was very well behaved.","I went clothes shopping with my daughter, and she was very well behaved.",True,1,affection,affection,77087,behaved clothes daughter shopping
49915,670,24h,"I painted my daughter's nails, and they turned out great!","I painted my daughter's nails, and they turned out great!",True,1,affection,affection,81832,daughter nails painting
49920,670,24h,I made my husband a funny birthday card.,I made my husband a funny birthday card.,True,1,affection,affection,86736,birthday card funny husband
49923,670,24h,"My husband surprised our daughter with a raptor (dinosaur) shirt, necklace, and toy.","My husband surprised our daughter with a raptor (dinosaur) shirt, necklace, and toy.",True,1,affection,affection,89516,daughter dinosaur husband necklace raptors shirt surprise toy
49929,4528,24h,"Yesterday, I was able to enjoy sitting in my son's new screened porch.","Yesterday, I was able to enjoy sitting in my son's new screened porch.",True,1,affection,affection,12302,enjoyed porch screen sitting son
49940,1888,24h,I enjoyed playing Minecraft with my six year old son.,I enjoyed playing Minecraft with my six year old son.,True,1,affection,affection,20358,enjoyed minecraft played son
49961,520,24h,I helped my son fix his motorcycle.,I helped my son fix his motorcycle.,True,1,affection,affection,11323,fixed helped motorcycle son
49963,520,24h,Took the dogs for a walk.,Took the dogs for a walk.,True,1,exercise,exercise,12934,dog walk
49967,520,24h,I Ate a tasty dinner.,I Ate a tasty dinner.,True,1,enjoy_the_moment,enjoy_the_moment,16993,ate dinner tasty
49976,520,3m,My dog has behaved all week.,My dog has behaved all week.,True,1,affection,affection,41955,behaved dog
49983,520,3m,My son has a job interview.,My son has a job interview.,True,1,affection,affection,53663,interview job son
49990,520,3m,I was given a bonus for working on sunday.,I was given a bonus for working on sunday.,True,1,achievement,achievement,66768,bonus sunday
49992,520,3m,My wife received a clean bill of health from the doctor.,My wife received a clean bill of health from the doctor.,True,1,achievement,affection,68750,bill cleaned doctor health received wife
49994,520,3m,I opened a new checking account and got a $300 bonus.,I opened a new checking account and got a $300 bonus.,True,1,achievement,achievement,70552,account bonus check
49996,520,3m,I solved some difficult problems at work.,I solved some difficult problems at work.,True,1,achievement,achievement,72611,difficult solved
49998,520,3m,My son agreed to mow the lawn.,My son agreed to mow the lawn.,True,1,affection,affection,74600,agreed lawn mowed son
50213,447,24h,I am an insomniac and I was able to sleep well last night.,I am an insomniac and I was able to sleep well last night.,True,1,achievement,achievement,22099,insomniac night sleep
50218,447,24h,The weather was perfect for an early Spring day and I enjoyed being outside for awhile.,The weather was perfect for an early Spring day and I enjoyed being outside for awhile.,True,1,nature,nature,30110,awhile day enjoyed perfect spring weather
50222,447,3m,I unexpectedly won $500 in a contest.,I unexpectedly won $500 in a contest.,True,1,achievement,achievement,46657,contest unexpected won
50226,447,3m,My husband and I watched a movie together.,My husband and I watched a movie together.,True,1,affection,affection,53210,husband movie watched
50230,447,3m,I found some well fitting jeans and paid $1 apiece for them at a local consignment store.,I found some well fitting jeans and paid $1 apiece for them at a local consignment store.,True,1,achievement,achievement,60120,apiece consignment fit found jeans local paid store
50235,447,3m,I was given flowers to plant in my garden.,I was given flowers to plant in my garden.,True,1,leisure,nature,68160,flowers garden planted
50239,447,3m,I spoke with an old friend on the phone for an hour.,I spoke with an old friend on the phone for an hour.,True,1,bonding,bonding,71849,friend hours phone spoke
50240,447,3m,I won $50 at a Bingo event tonight.,I won $50 at a Bingo event tonight.,True,1,achievement,achievement,72999,bingo event tonight won
50247,447,24h,My flower garden is beginning to look better after a few days of wilting that began soon after planting.,My flower garden is beginning to look better after a few days of wilting that began soon after planting.,True,1,nature,nature,82832,beginning day flowers garden planted wilted
50248,447,24h,I won a small amount of money on a lottery ticket.,I won a small amount of money on a lottery ticket.,True,1,achievement,achievement,83826,amount lottery money tickets won
50255,447,24h,My parents took me out to eat at a nice asian restaurant.,My parents took me out to eat at a nice asian restaurant.,True,1,affection,affection,96282,asian eat nice parents restaurant
50333,839,3m,I completed a 40 mile ride on my bicycle.,I completed a 40 mile ride on my bicycle.,True,1,exercise,exercise,31858,bicycle completed miles ride
50334,839,3m,I changed my dogs medicines and he is doing better.,I changed my dogs medicines and he is doing better.,True,1,achievement,achievement,34838,change dog medicine
50344,839,3m,I found a spare oil filter and didn't have to buy one.,I found a spare oil filter and didn't have to buy one.,True,1,enjoy_the_moment,achievement,60182,buy didnt filter found oil spare
50351,839,3m,I made fried chicken.,I made fried chicken.,True,1,achievement,achievement,75560,chicken fried
50368,133,24h,A friend who I thought had been becoming more distant called on the phone to chat.,A friend who I thought had been becoming more distant called on the phone to chat.,True,1,bonding,bonding,18492,called chat distant friend phone
50378,133,3m,I took a trip to Texas for three days to visit my dad.,I took a trip to Texas for three days to visit my dad.,True,1,affection,affection,30784,dad day texas trip visit
50382,133,3m,I reached a goal I had set for myself in terms of saving money.,I reached a goal I had set for myself in terms of saving money.,True,1,achievement,achievement,41734,goal money reached saved set term
50393,133,3m,I went on a couple dates with a girl I had liked for a while.,I went on a couple dates with a girl I had liked for a while.,True,1,affection,affection,58024,couple date girl
50403,133,3m,I went to a baseball game with two friends I hadn't seen in a few months.,I went to a baseball game with two friends I hadn't seen in a few months.,True,1,bonding,bonding,67315,baseball friend game hadnt
50407,133,3m,The Diamondbacks won and hit four homers in a baseball game I went to.,The Diamondbacks won and hit four homers in a baseball game I went to.,True,1,leisure,leisure,71448,baseball diamondbacks game hit homer won
50411,133,3m,I finally had new tile put down in my kitchen.,I finally had new tile put down in my kitchen.,True,1,achievement,achievement,75289,finally kitchen tile
50412,133,3m,"I earned $100 on MTurk for the month, a new record for me.","I earned $100 on MTurk for the month, a new record for me.",True,1,achievement,achievement,76284,earned mturk record
50413,133,3m,I finally got new tires and my truck runs smoother.,I finally got new tires and my truck runs smoother.,True,1,achievement,achievement,77277,finally run smoother tired truck
50420,133,24h,I had lunch with a friend before he goes out of town for the next two months.,I had lunch with a friend before he goes out of town for the next two months.,True,1,bonding,bonding,87746,friend lunch town
50435,1640,24h,I went snorkeling in the reef and saw a large parrot fish and lots of smaller schools of fish.,I went snorkeling in the reef and saw a large parrot fish and lots of smaller schools of fish.,True,1,nature,nature,21266,fish fish lots parrot reef school snorkeling
50438,1640,24h,I went for a hike in a valley in Hawaii.,I went for a hike in a valley in Hawaii.,True,1,exercise,exercise,28052,hawaii hike valley
50442,1640,3m,I received a reimbursement for hotel and rental car for a travel delay.,I received a reimbursement for hotel and rental car for a travel delay.,True,1,achievement,achievement,42417,car delayed hotel received reimbursed rental travel
50450,285,24h,We went out to eat at Panda Express.,We went out to eat at Panda Express.,True,1,leisure,leisure,16365,eat expressed panda
50454,285,24h,My father and I had lunch together at 'In and Out Burger.',My father and I had lunch together at 'In and Out Burger.',True,1,affection,affection,19765,burger father lunch
50465,285,3m,"I changed the motor mounts on my car by myself, which saved money by comparison of bringing it to a shop.","I changed the motor mounts on my car by myself, which saved money by comparison of bringing it to a shop.",True,1,achievement,achievement,31374,bring car change comparison money motor mount saved shopping
50494,285,24h,I walked for 45 minutes on the treadmill during lunch.,I walked for 45 minutes on the treadmill during lunch.,True,1,exercise,exercise,86601,lunch minutes treadmill walk
50583,1449,3m,I enjoyed having dinner with my coworkers.,I enjoyed having dinner with my coworkers.,True,1,bonding,bonding,34212,coworker dinner enjoyed
50731,3194,24h,I was able to pay all of my bills this month.,I was able to pay all of my bills this month.,True,1,achievement,achievement,12370,bill pay
50739,9678,24h,"The rain stopped and I could walk to the store. I also have a leaky roof,  but is wasn't so bad -- we only had about a quarter inch of rain.","The rain stopped and I could walk to the store. I also have a leaky roof,  but is wasn't so bad -- we only had about a quarter inch of rain.",True,2,nature,nature,11382,bad inch leaky quarter rain rain roof stopped store walk wasnt
50741,1338,24h,"I found out a friend was out of the hospital after ememrgency surgery.
","I found out a friend was out of the hospital after emergency surgery.
",False,1,bonding,bonding,10389,emergency found friend hospital surgery
50743,1338,24h,I was able to pay all of our bills online and easily.,I was able to pay all of our bills online and easily.,True,1,achievement,achievement,12375,bill easily online pay
50745,1338,3m,I am so happy that we finally put a deposit down on our first camper trailer so we don't have to set up a tent any longer.,I am so happy that we finally put a deposit down on our first camper trailer so we don't have to set up a tent any longer.,True,1,achievement,achievement,42891,camper deposit dont finally set tent trailer
50749,1338,3m,"Last week when I went shopping found the last marked down chicken, at a very good clearance price, which meant we could have grilled chicken!","Last week when I went shopping found the last marked down chicken, at a very good clearance price, which meant we could have grilled chicken!",True,1,enjoy_the_moment,enjoy_the_moment,59889,chicken chicken clearance found grilled marks meant price shopping
50757,9719,24h,"I had a good snuggle session with one of my cats, and it made me very happy and relaxed.","I had a good snuggle session with one of my cats, and it made me very happy and relaxed.",True,1,affection,affection,11385,cat relax session snuggled
50771,4943,24h,My daughter surprised me by bringing me dinner.,My daughter surprised me by bringing me dinner.,True,1,affection,affection,10395,bring daughter dinner surprise
50772,4943,24h,My dog and I played catch.,My dog and I played catch.,True,1,affection,affection,11390,catch dog played
50778,3568,24h,"My daughter and I went to see ""Beauty and the Beast"" together.  Going to the movies, just her and I, is something we haven't done in a really long time.","My daughter and I went to see ""Beauty and the Beast"" together.  Going to the movies, just her and I, is something we haven't done in a really long time.",True,2,affection,affection,11393,beast beautiful daughter havent movie time
50783,887,24h,"I had pizza for lunch, I love pizza makes me happy.","I had pizza for lunch, I love pizza makes me happy.",True,1,enjoy_the_moment,enjoy_the_moment,10399,love lunch makes pizza pizza
50795,887,3m,"I got my new puppy, I was exited to get him I saved up for awhile to get him.","I got my new puppy, I was exited to get him I saved up for awhile to get him.",True,1,affection,affection,40991,awhile exited puppy saved
50804,887,3m,"I went out to the park with friends, It was a lot of fun to catch up.","I went out to the park with friends, It was a lot of fun to catch up.",True,1,bonding,bonding,55043,catch friend fun park
50806,887,3m,I went out to have lunch with my friend and we went to the cheesecake factory.,I went out to have lunch with my friend and we went to the cheesecake factory.,True,1,bonding,bonding,57029,cheesecake factory friend lunch
50819,9373,24h,My favorite football team just had a successful draw.,My favorite football team just had a successful draw.,True,1,achievement,achievement,10400,drawing favorite football successfully team
50863,1325,3m,Riding the Shock Wave with VR glasses at Six Flags.,Riding the Shock Wave with VR glasses at Six Flags.,True,1,leisure,leisure,59781,flags glass ride shocked vr wave
51049,393,24h,Watching my kids play basketball and laughing together for over an hour after they've been not getting along all morning.,Watching my kids play basketball and laughing together for over an hour after they've been not getting along all morning.,True,1,affection,affection,10428,basketball hours kids laugh morning played theyve watched
51051,393,24h,"My husband finally did something on the ""honey-do"" list that I've been asking him to do for two weeks.","My husband finally did something on the ""honey-do"" list that I've been asking him to do for two weeks.",True,1,affection,affection,12414,finally honeydo husband ive list weeks
51052,393,24h,I signed up a new client who I thought was going to go with another company!,I signed up a new client who I thought was going to go with another company!,True,1,achievement,achievement,16709,client company signed
51057,393,24h,I found a necklace that had been lost for over a year.,I found a necklace that had been lost for over a year.,True,1,achievement,achievement,21011,found lost necklace
51072,393,3m,My 12 year old son gave me an unsolicited hug,My 12 year old son gave me an unsolicited hug,True,1,affection,affection,53729,hug son unsolicited
51073,393,3m,An old friend told me she's planning a long weekend to visit me this summer.,An old friend told me she's planning a long weekend to visit me this summer.,True,1,bonding,bonding,55015,friend planned shes summer told visit weekend
51078,393,3m,I walked in the house after a long day full of hard clients and my 14 year old dog was so happy to see me it made me forget about my day.,I walked in the house after a long day full of hard clients and my 14 year old dog was so happy to see me it made me forget about my day.,True,1,affection,affection,59820,client day day dog forget hard house walk
51315,87,24h,I was able to sleep in this morning.,I was able to sleep in this morning.,True,1,achievement,leisure,15887,morning sleep
51316,87,24h,I found out I am getting a nice tax return.,I found out I am getting a nice tax return.,True,1,achievement,achievement,16884,found nice return tax
51326,87,24h,I had time to read this morning.,I had time to read this morning.,True,1,leisure,leisure,29297,morning read time
51330,87,3m,A lot of people are buying tickets for the fundraiser I am planning.,A lot of people are buying tickets for the fundraiser I am planning.,True,1,achievement,achievement,39932,buy fundraiser people planned tickets
51339,87,3m,My client did well on a couple of her goals today.,My client did well on a couple of her goals today.,True,1,achievement,achievement,54762,client couple goal
51341,87,3m,The weather has been really nice today.,The weather has been really nice today.,True,1,nature,nature,56748,nice weather
51349,87,3m,I had a really good dinner tonight.,I had a really good dinner tonight.,True,1,leisure,enjoy_the_moment,70513,dinner tonight
51350,87,3m,I got a lot of work done this afternoon.,I got a lot of work done this afternoon.,True,1,achievement,achievement,71506,afternoon
51366,87,24h,I just did a really easy hit that paid almost $4.,I just did a really easy hit that paid almost $4.,True,1,achievement,achievement,87683,easy hit paid
51369,87,24h,I got an unexpected extra prep period today at work.,I got an unexpected extra prep period today at work.,True,1,achievement,achievement,90852,extra period prep unexpected
51374,87,24h,The conference call I was on today was really productive.,The conference call I was on today was really productive.,True,1,achievement,achievement,95341,called conference productive
51376,87,24h,I was able to sleep in this morning.,I was able to sleep in this morning.,True,1,achievement,leisure,97504,morning sleep
51381,478,24h,I made it to work early to be on time for an important meeting and I knew I wouldnt be stressed about getting there.,I made it to work early to be on time for an important meeting and I knew I wouldnt be stressed about getting there.,True,1,achievement,achievement,15990,meet stress time wouldnt
51400,478,3m,I was asked to work on an important project at work that will set me up for a possible promotion.,I was asked to work on an important project at work that will set me up for a possible promotion.,True,1,achievement,achievement,56840,project promotion set
51403,478,3m,My youngest daughter used the potty for the first time.,My youngest daughter used the potty for the first time.,True,1,affection,affection,62474,daughter potty time
51411,478,3m,I completed a difficult training course for work and ended up getting out of work a few hours early.,I completed a difficult training course for work and ended up getting out of work a few hours early.,True,1,achievement,achievement,70384,completed difficult hours training
51412,478,3m,I woke up early and make breakfast for my wife and kids one Saturday morning.,I woke up early and make breakfast for my wife and kids one Saturday morning.,True,1,affection,affection,71376,breakfast kids morning saturday wife woke
51414,478,3m,I was in exactly the right place and the right time to help a friend whose car had broken down.,I was in exactly the right place and the right time to help a friend whose car had broken down.,True,1,bonding,bonding,73741,broken car friend time
51417,478,3m,My wife got a new client for her side business which helped us out financially.,My wife got a new client for her side business which helped us out financially.,True,1,affection,affection,76407,business client financial helped wife
51418,478,3m,My 5 year old daughter had her preschool graduation ceremony.,My 5 year old daughter had her preschool graduation ceremony.,True,1,affection,affection,77400,ceremony daughter graduation preschool
